/home/wenhan/anaconda3/envs/tensorflow/lib/python3.9/site-packages/torch/utils/checkpoint.py:25: UserWarning: None of the inputs have requires_grad=True. Gradients will be None
  warnings.warn("None of the inputs have requires_grad=True. Gradients will be None")
file dHOTRGv1.py


Loading from file:  ./Results/new_NBeta36D6tau0.2180811043627125
beta=  0.2180811043627125  # of layers= 36
Previous HOTRG results: mag=0.0000468636, E=-0.9419848323, Fe=-3.5460717678, Entropy=0.5679021478]

=========================== dHOTRG: re-optimiztion ======================
------------- forward ---------

[(0)-th iter]  W(00,0), F_en=-3.5472853184  W(00,1), F_en=-3.5472853184 
[(0)-th iter]  W(02,0), F_en=-3.5472865105  W(02,1), F_en=-3.5472860336 
[(2)-th iter]  W(02,0), F_en=-3.5472857952  W(02,1), F_en=-3.5472857952 
[(0)-th iter]  W(01,0), F_en=-3.5472872257  W(01,1), F_en=-3.5472872257 
[(1)-th iter]  W(01,0), F_en=-3.5472869873  W(01,1), F_en=-3.5472869873 
[(2)-th iter]  W(01,0), F_en=-3.5472867489  W(01,1), F_en=-3.5472867489 
[(3)-th iter]  W(01,0), F_en=-3.5472867489  W(01,1), F_en=-3.5472867489 
[(0)-th iter]  W(00,0), F_en=-3.5472865105  W(00,1), F_en=-3.5472865105 
[(0)-th iter]  W(00,0), F_en=-3.5472865105  W(00,1), F_en=-3.5472865105 
[(0)-th iter]  W(01,0), F_en=-3.5472865105  W(01,1), F_en=-3.5472865105 
[(1)-th iter]  W(01,0), F_en=-3.5472865105  W(01,1), F_en=-3.5472865105 
[(2)-th iter]  W(01,0), F_en=-3.5472867489  W(01,1), F_en=-3.5472867489 
[(3)-th iter]  W(01,0), F_en=-3.5472865105  W(01,1), F_en=-3.5472865105 
[(0)-th iter]  W(02,0), F_en=-3.5472865105  W(02,1), F_en=-3.5472869873 
[(2)-th iter]  W(02,0), F_en=-3.5472865105  W(02,1), F_en=-3.5472865105 
[(0)-th iter]  W(03,0), F_en=-3.5472865105  W(03,1), F_en=-3.5472865105 
[(2)-th iter]  W(03,0), F_en=-3.5472867489  W(03,1), F_en=-3.5472865105 
[(0)-th iter]  W(04,0), F_en=-3.5472865105  W(04,1), F_en=-3.5472865105 
[(2)-th iter]  W(04,0), F_en=-3.5472865105  W(04,1), F_en=-3.5472865105 
[(0)-th iter]  W(05,0), F_en=-3.5472865105  W(05,1), F_en=-3.5472865105 
[(2)-th iter]  W(05,0), F_en=-3.5472865105  W(05,1), F_en=-3.5472865105 
[(0)-th iter]  W(06,0), F_en=-3.5472865105  W(06,1), F_en=-3.5472865105 
[(2)-th iter]  W(06,0), F_en=-3.5472865105  W(06,1), F_en=-3.5472865105 
[(0)-th iter]  W(07,0), F_en=-3.5472865105  W(07,1), F_en=-3.5472865105 
[(2)-th iter]  W(07,0), F_en=-3.5472865105  W(07,1), F_en=-3.5472865105 
[(0)-th iter]  W(08,0), F_en=-3.5472865105  W(08,1), F_en=-3.5472865105 
[(2)-th iter]  W(08,0), F_en=-3.5472865105  W(08,1), F_en=-3.5472865105 
[(0)-th iter]  W(09,0), F_en=-3.5472865105  W(09,1), F_en=-3.5472865105 
[(2)-th iter]  W(09,0), F_en=-3.5472865105  W(09,1), F_en=-3.5472865105 
[(0)-th iter]  W(10,0), F_en=-3.5472865105  W(10,1), F_en=-3.5472865105 
[(2)-th iter]  W(10,0), F_en=-3.5472865105  W(10,1), F_en=-3.5472865105 
[(0)-th iter]  W(11,0), F_en=-3.5472865105  W(11,1), F_en=-3.5472865105 
[(2)-th iter]  W(11,0), F_en=-3.5472865105  W(11,1), F_en=-3.5472865105 
[(0)-th iter]  W(12,0), F_en=-3.5472865105  W(12,1), F_en=-3.5472865105 
[(2)-th iter]  W(12,0), F_en=-3.5472860336  W(12,1), F_en=-3.5472860336 
[(0)-th iter]  W(13,0), F_en=-3.5472860336  W(13,1), F_en=-3.5472865105 
[(2)-th iter]  W(13,0), F_en=-3.5472865105  W(13,1), F_en=-3.5472865105 
[(0)-th iter]  W(14,0), F_en=-3.5472865105  W(14,1), F_en=-3.5472865105 
[(2)-th iter]  W(14,0), F_en=-3.5472865105  W(14,1), F_en=-3.5472865105 
[(0)-th iter]  W(15,0), F_en=-3.5472865105  W(15,1), F_en=-3.5472865105 
[(2)-th iter]  W(15,0), F_en=-3.5472865105  W(15,1), F_en=-3.5472865105 
[(0)-th iter]  W(16,0), F_en=-3.5472865105  W(16,1), F_en=-3.5472865105 
[(2)-th iter]  W(16,0), F_en=-3.5472860336  W(16,1), F_en=-3.5472860336 
[(0)-th iter]  W(17,0), F_en=-3.5472860336  W(17,1), F_en=-3.5472860336 
[(2)-th iter]  W(17,0), F_en=-3.5472860336  W(17,1), F_en=-3.5472860336 
[(0)-th iter]  W(18,0), F_en=-3.5472860336  W(18,1), F_en=-3.5472860336 
[(2)-th iter]  W(18,0), F_en=-3.5472860336  W(18,1), F_en=-3.5472860336 
[(0)-th iter]  W(19,0), F_en=-3.5472860336  W(19,1), F_en=-3.5472860336 
[(2)-th iter]  W(19,0), F_en=-3.5472860336  W(19,1), F_en=-3.5472860336 
[(0)-th iter]  W(20,0), F_en=-3.5472860336  W(20,1), F_en=-3.5472860336 
[(2)-th iter]  W(20,0), F_en=-3.5472860336  W(20,1), F_en=-3.5472860336 
[(0)-th iter]  W(21,0), F_en=-3.5472860336  W(21,1), F_en=-3.5472860336 
[(2)-th iter]  W(21,0), F_en=-3.5472860336  W(21,1), F_en=-3.5472860336 
[(0)-th iter]  W(22,0), F_en=-3.5472860336  W(22,1), F_en=-3.5472860336 
[(2)-th iter]  W(22,0), F_en=-3.5472860336  W(22,1), F_en=-3.5472860336 
[(0)-th iter]  W(23,0), F_en=-3.5472860336  W(23,1), F_en=-3.5472860336 
[(2)-th iter]  W(23,0), F_en=-3.5472860336  W(23,1), F_en=-3.5472860336 
[(0)-th iter]  W(24,0), F_en=-3.5472860336  W(24,1), F_en=-3.5472860336 
[(2)-th iter]  W(24,0), F_en=-3.5472860336  W(24,1), F_en=-3.5472860336 
[(0)-th iter]  W(25,0), F_en=-3.5472860336  W(25,1), F_en=-3.5472860336 
[(2)-th iter]  W(25,0), F_en=-3.5472860336  W(25,1), F_en=-3.5472860336 
[(0)-th iter]  W(26,0), F_en=-3.5472860336  W(26,1), F_en=-3.5472860336 
[(2)-th iter]  W(26,0), F_en=-3.5472860336  W(26,1), F_en=-3.5472860336 
[(0)-th iter]  W(27,0), F_en=-3.5472860336  W(27,1), F_en=-3.5472860336 
[(2)-th iter]  W(27,0), F_en=-3.5472860336  W(27,1), F_en=-3.5472860336 
[(0)-th iter]  W(28,0), F_en=-3.5472860336  W(28,1), F_en=-3.5472860336 
[(2)-th iter]  W(28,0), F_en=-3.5472860336  W(28,1), F_en=-3.5472860336 
[(0)-th iter]  W(29,0), F_en=-3.5472860336  W(29,1), F_en=-3.5472860336 
[(2)-th iter]  W(29,0), F_en=-3.5472860336  W(29,1), F_en=-3.5472860336 
[(0)-th iter]  W(30,0), F_en=-3.5472860336  W(30,1), F_en=-3.5472860336 
[(2)-th iter]  W(30,0), F_en=-3.5472860336  W(30,1), F_en=-3.5472860336 
[(0)-th iter]  W(31,0), F_en=-3.5472860336  W(31,1), F_en=-3.5472860336 
[(2)-th iter]  W(31,0), F_en=-3.5472860336  W(31,1), F_en=-3.5472860336 
[(0)-th iter]  W(32,0), F_en=-3.5472860336  W(32,1), F_en=-3.5472860336 
[(2)-th iter]  W(32,0), F_en=-3.5472860336  W(32,1), F_en=-3.5472860336 
[(0)-th iter]  W(33,0), F_en=-3.5472860336  W(33,1), F_en=-3.5472860336 
[(2)-th iter]  W(33,0), F_en=-3.5472860336  W(33,1), F_en=-3.5472860336 
[(0)-th iter]  W(34,0), F_en=-3.5472860336  W(34,1), F_en=-3.5472860336 
[(2)-th iter]  W(34,0), F_en=-3.5472860336  W(34,1), F_en=-3.5472860336 
[(0)-th iter]  W(35,0), F_en=-3.5472860336  W(35,1), F_en=-3.5472860336 
[(2)-th iter]  W(35,0), F_en=-3.5472860336  W(35,1), F_en=-3.5472860336 ==>[re-opt] Took nswp=4 sweeps; relative error=7.704880E-08
[layer=0, eM=0.000000, eT=1.525430, mag=0.000000073253126, E=-1.231375217437744, Fe=-4.421723842620850, Entropy=0.695754766464233]
[layer=1, eM=0.000011, eT=1.483135, mag=0.000007512554930, E=-1.511906981468201, Fe=-4.091805458068848, Entropy=0.562627077102661]
[layer=2, eM=0.000006, eT=1.160375, mag=0.000004961630111, E=-1.693277239799500, Fe=-3.853078603744507, Entropy=0.471011877059937]
[layer=3, eM=0.000082, eT=1.160227, mag=0.000070376911026, E=-1.166519045829773, Fe=-3.714675903320312, Entropy=0.555704832077026]
[layer=4, eM=0.000119, eT=1.001802, mag=0.000118473515613, E=-1.117159008979797, Fe=-3.636658430099487, Entropy=0.549455165863037]
[layer=5, eM=0.000123, eT=0.792178, mag=0.000155599365826, E=-1.064054250717163, Fe=-3.594892978668213, Entropy=0.551928102970123]
[layer=6, eM=0.000155, eT=0.787613, mag=0.000196535038413, E=-0.980177998542786, Fe=-3.572340726852417, Entropy=0.565301656723022]
[layer=7, eM=0.000171, eT=0.703131, mag=0.000242579699261, E=-0.942647099494934, Fe=-3.560183286666870, Entropy=0.570835173130035]
[layer=8, eM=0.000162, eT=0.578737, mag=0.000279635249171, E=-0.922111690044403, Fe=-3.553890228271484, Entropy=0.573941171169281]
[layer=9, eM=0.000172, eT=0.577228, mag=0.000298321450828, E=-0.910555779933929, Fe=-3.550564289093018, Entropy=0.575735926628113]
[layer=10, eM=0.000171, eT=0.543114, mag=0.000315328798024, E=-0.904326081275940, Fe=-3.548909425735474, Entropy=0.576733648777008]
[layer=11, eM=0.000162, eT=0.501283, mag=0.000323121406836, E=-0.901750683784485, Fe=-3.548088312149048, Entropy=0.577116191387177]
[layer=12, eM=0.000167, eT=0.515363, mag=0.000324414751958, E=-0.901384413242340, Fe=-3.547670841217041, Entropy=0.577105045318604]
[layer=13, eM=0.000171, eT=0.524226, mag=0.000325507862726, E=-0.901231169700623, Fe=-3.547473907470703, Entropy=0.577095508575439]
[layer=14, eM=0.000189, eT=0.580207, mag=0.000325672939653, E=-0.901165008544922, Fe=-3.547362089157104, Entropy=0.577085554599762]
[layer=15, eM=0.000193, eT=0.591937, mag=0.000326434848830, E=-0.901185989379883, Fe=-3.547323703765869, Entropy=0.577072620391846]
[layer=16, eM=0.000193, eT=0.590393, mag=0.000326426583342, E=-0.901187658309937, Fe=-3.547304630279541, Entropy=0.577068090438843]
[layer=17, eM=0.000221, eT=0.676728, mag=0.000326276262058, E=-0.901192545890808, Fe=-3.547294139862061, Entropy=0.577064752578735]
[layer=18, eM=0.000217, eT=0.663548, mag=0.000326431560097, E=-0.901190459728241, Fe=-3.547290086746216, Entropy=0.577064335346222]
[layer=19, eM=0.000219, eT=0.670610, mag=0.000326461915392, E=-0.901191473007202, Fe=-3.547288417816162, Entropy=0.577063739299774]
[layer=20, eM=0.000225, eT=0.689950, mag=0.000326463021338, E=-0.901192009449005, Fe=-3.547287702560425, Entropy=0.577063500881195]
[layer=21, eM=0.000220, eT=0.675183, mag=0.000326482957462, E=-0.901191711425781, Fe=-3.547287225723267, Entropy=0.577063441276550]
[layer=22, eM=0.000221, eT=0.678029, mag=0.000326487963321, E=-0.901191949844360, Fe=-3.547286748886108, Entropy=0.577063262462616]
[layer=23, eM=0.000228, eT=0.698938, mag=0.000326485896949, E=-0.901191949844360, Fe=-3.547286748886108, Entropy=0.577063262462616]
[layer=24, eM=0.000224, eT=0.686833, mag=0.000326488458086, E=-0.901191890239716, Fe=-3.547286748886108, Entropy=0.577063262462616]
[layer=25, eM=0.000224, eT=0.686007, mag=0.000326488603605, E=-0.901192069053650, Fe=-3.547286748886108, Entropy=0.577063262462616]
[layer=26, eM=0.000222, eT=0.680707, mag=0.000326488661813, E=-0.901191949844360, Fe=-3.547286748886108, Entropy=0.577063262462616]
[layer=27, eM=0.000227, eT=0.695904, mag=0.000326489069266, E=-0.901192009449005, Fe=-3.547286748886108, Entropy=0.577063262462616]
[layer=28, eM=0.000227, eT=0.694565, mag=0.000326489098370, E=-0.901192128658295, Fe=-3.547286748886108, Entropy=0.577063202857971]
[layer=29, eM=0.000228, eT=0.696904, mag=0.000326489127474, E=-0.901192188262939, Fe=-3.547286748886108, Entropy=0.577063202857971]
[layer=30, eM=0.000228, eT=0.699316, mag=0.000326489098370, E=-0.901192069053650, Fe=-3.547286748886108, Entropy=0.577063262462616]
[layer=31, eM=0.000230, eT=0.704692, mag=0.000326489127474, E=-0.901192069053650, Fe=-3.547286748886108, Entropy=0.577063262462616]
[layer=32, eM=0.000229, eT=0.702529, mag=0.000326489214785, E=-0.901192069053650, Fe=-3.547286748886108, Entropy=0.577063262462616]
[layer=33, eM=0.000232, eT=0.709935, mag=0.000326489069266, E=-0.901191651821136, Fe=-3.547286748886108, Entropy=0.577063322067261]
[layer=34, eM=0.000235, eT=0.719848, mag=0.000326489127474, E=-0.901191651821136, Fe=-3.547286748886108, Entropy=0.577063322067261]
[layer=35, eM=0.000286, eT=0.877331, mag=0.000326488981955, E=-0.901191592216492, Fe=-3.547286748886108, Entropy=0.577063381671906]
Recall: tau =0.2180811018 (T=4.585450), bond dim=6, number of layers=36  device= cuda:0
Initial after HOTRG: mag=0.0000468636, E=-0.9419848323, Fe=-3.5460717678, Entropy=0.5679021478]
Final:               mag=0.0003264890, E=-0.9011915922, Fe=-3.5472867489, Entropy=0.5770633817]
